localization_event_id,array,aru_filename,event_timestamp,aru_file_center_time,bird_position_x,bird_position_y,distance_to_mic_m,nearest_recorder,aiid_label_sl,notes_sl,aiid_label_cc,notes_cc,song_based_label,final_label,data_split,clip_name,folder,rel_path,song_center_time,ovenbird_cluster_labels,baseline_resnet18_cluster_labels,hawkears_cluster_labels,birdnet_cluster_labels
SBT-3-49_oven_0000,SBT-3-49,SBT-3-49-33_0+1_1_20160528_050000.wav,2016-05-28 05:01:12-06:00,74.4,104.5297614,278.6648,33.03588377,FALSE,11,,14,,14,14,val,1271_oven14.mp3,oven14,audio/SBT-3-49/oven14/1271_oven14.mp3,5,12,12,10,13
SBT-3-49_oven_0053,SBT-3-49,SBT-3-49-4_0+1_1_20160528_053000.wav,2016-05-28 05:35:24-06:00,324,108.9575642,135.1026778,8.694736646,TRUE,11,,15,,15,15,val,1272_oven15.mp3,oven15,audio/SBT-3-49/oven15/1272_oven15.mp3,5,13,10,10,14
SBT-3-49_oven_0053,SBT-3-49,SBT-3-49-50_0+1_0_20160528_053000.wav,2016-05-28 05:35:24-06:00,324,108.9575642,135.1026778,58.95595865,FALSE,11,,15,,15,15,val,1273_oven15.mp3,oven15,audio/SBT-3-49/oven15/1273_oven15.mp3,5,13,10,10,13
SBT-3-49_oven_0053,SBT-3-49,SBT-3-49-9_0+1_0_20160528_053000.wav,2016-05-28 05:35:24-06:00,324,108.9575642,135.1026778,34.90681474,FALSE,11,,15,,15,15,val,1274_oven15.mp3,oven15,audio/SBT-3-49/oven15/1274_oven15.mp3,5,13,10,10,14
SBT-3-49_oven_0053,SBT-3-49,SBT-3-49-10_0+1_0_20160528_053000.wav,2016-05-28 05:35:24-06:00,324,108.9575642,135.1026778,47.24811813,FALSE,11,,15,,15,15,val,1275_oven15.mp3,oven15,audio/SBT-3-49/oven15/1275_oven15.mp3,5,13,11,10,13
SBT-3-49_oven_0053,SBT-3-49,SBT-3-49-48_0+1_0_20160528_053000.wav,2016-05-28 05:35:24-06:00,324,108.9575642,135.1026778,56.13557413,FALSE,11,,15,,15,15,val,1276_oven15.mp3,oven15,audio/SBT-3-49/oven15/1276_oven15.mp3,5,13,10,10,14
SBT-3-49_oven_0053,SBT-3-49,SBT-3-49-5_0+1_1_20160528_053000.wav,2016-05-28 05:35:24-06:00,324,108.9575642,135.1026778,38.75283868,FALSE,11,,15,,15,15,val,1277_oven15.mp3,oven15,audio/SBT-3-49/oven15/1277_oven15.mp3,5,13,10,10,13
SBT-3-49_oven_0111,SBT-3-49,SBT-3-49-1_0+1_1_20160528_053000.wav,2016-05-28 05:50:42-06:00,1243,40.90559192,142.2441044,41.04905328,FALSE,11,,15,,15,15,val,1278_oven15.mp3,oven15,audio/SBT-3-49/oven15/1278_oven15.mp3,5,13,10,10,14
SBT-3-49_oven_0111,SBT-3-49,SBT-3-49-46_0+1_0_20160528_053000.wav,2016-05-28 05:50:42-06:00,1243,40.90559192,142.2441044,46.08192344,FALSE,11,,15,,15,15,val,1279_oven15.mp3,oven15,audio/SBT-3-49/oven15/1279_oven15.mp3,5,13,10,10,14
SBT-3-49_oven_0111,SBT-3-49,SBT-3-49-6_0+1_0_20160528_053000.wav,2016-05-28 05:50:42-06:00,1243,40.90559192,142.2441044,48.10116309,FALSE,11,,15,,15,15,val,1280_oven15.mp3,oven15,audio/SBT-3-49/oven15/1280_oven15.mp3,5,13,10,10,13
SBT-3-49_oven_0111,SBT-3-49,SBT-3-49-7_0+1_0_20160528_053000.wav,2016-05-28 05:50:42-06:00,1243,40.90559192,142.2441044,36.66389868,FALSE,11,,15,,15,15,val,1281_oven15.mp3,oven15,audio/SBT-3-49/oven15/1281_oven15.mp3,5,13,10,10,14
SBT-3-49_oven_0111,SBT-3-49,SBT-3-49-2_0+1_1_20160528_053000.wav,2016-05-28 05:50:42-06:00,1243,40.90559192,142.2441044,1.459649808,TRUE,11,,15,,15,15,val,1282_oven15.mp3,oven15,audio/SBT-3-49/oven15/1282_oven15.mp3,5,13,10,10,15
SBT-3-49_oven_0195,SBT-3-49,SBT-3-49-33_0+1_1_20160528_060000.wav,2016-05-28 06:11:27-06:00,687,84.40235795,233.3156532,51.59680951,FALSE,11,,14,,14,14,val,1283_oven14.mp3,oven14,audio/SBT-3-49/oven14/1283_oven14.mp3,5,12,10,10,14
SBT-3-49_oven_0195,SBT-3-49,SBT-3-49-28_0+1_0_20160528_060000.wav,2016-05-28 06:11:27-06:00,687,84.40235795,233.3156532,83.60619345,FALSE,11,,14,,14,14,val,1284_oven14.mp3,oven14,audio/SBT-3-49/oven14/1284_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0195,SBT-3-49,SBT-3-49-32_0+1_1_20160528_060000.wav,2016-05-28 06:11:27-06:00,687,84.40235795,233.3156532,65.44868455,FALSE,11,,14,,14,14,val,1285_oven14.mp3,oven14,audio/SBT-3-49/oven14/1285_oven14.mp3,5,12,11,10,14
SBT-3-49_oven_0195,SBT-3-49,SBT-3-49-38_0+1_0_20160528_060000.wav,2016-05-28 06:11:27-06:00,687,84.40235795,233.3156532,20.60949939,TRUE,11,,14,,14,14,val,1286_oven14.mp3,oven14,audio/SBT-3-49/oven14/1286_oven14.mp3,5,12,12,10,14
SBT-3-49_oven_0195,SBT-3-49,SBT-3-49-29_0+1_0_20160528_060000.wav,2016-05-28 06:11:27-06:00,687,84.40235795,233.3156532,89.17223776,FALSE,11,,14,,14,14,val,1287_oven14.mp3,oven14,audio/SBT-3-49/oven14/1287_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0210,SBT-3-49,SBT-3-49-34_0+1_1_20160528_060000.wav,2016-05-28 06:12:45-06:00,768,76.62132783,236.8791428,54.94009152,FALSE,11,,14,,14,14,val,1288_oven14.mp3,oven14,audio/SBT-3-49/oven14/1288_oven14.mp3,5,12,10,10,14
SBT-3-49_oven_0210,SBT-3-49,SBT-3-49-35_0+1_1_20160528_060000.wav,2016-05-28 06:12:45-06:00,768,76.62132783,236.8791428,79.3048839,FALSE,11,,14,,14,14,val,1289_oven14.mp3,oven14,audio/SBT-3-49/oven14/1289_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0210,SBT-3-49,SBT-3-49-33_0+1_1_20160528_060000.wav,2016-05-28 06:12:45-06:00,768,76.62132783,236.8791428,46.72429275,FALSE,11,,14,,14,14,val,1290_oven14.mp3,oven14,audio/SBT-3-49/oven14/1290_oven14.mp3,5,12,12,10,13
SBT-3-49_oven_0210,SBT-3-49,SBT-3-49-40_0+1_0_20160528_060000.wav,2016-05-28 06:12:45-06:00,768,76.62132783,236.8791428,67.88287405,FALSE,11,,14,,14,14,val,1291_oven14.mp3,oven14,audio/SBT-3-49/oven14/1291_oven14.mp3,5,12,10,10,14
SBT-3-49_oven_0210,SBT-3-49,SBT-3-49-38_0+1_0_20160528_060000.wav,2016-05-28 06:12:45-06:00,768,76.62132783,236.8791428,12.32155131,TRUE,11,,14,,14,14,val,1292_oven14.mp3,oven14,audio/SBT-3-49/oven14/1292_oven14.mp3,5,12,12,10,14
SBT-3-49_oven_0221,SBT-3-49,SBT-3-49-47_0+1_0_20160528_060000.wav,2016-05-28 06:13:21-06:00,801.8,85.7203162,166.2869548,46.70774679,FALSE,11,,15,,15,15,val,1293_oven15.mp3,oven15,audio/SBT-3-49/oven15/1293_oven15.mp3,5,13,11,10,13
SBT-3-49_oven_0221,SBT-3-49,SBT-3-49-1_0+1_1_20160528_060000.wav,2016-05-28 06:13:21-06:00,801.8,85.7203162,166.2869548,88.16409554,FALSE,11,,15,,15,15,val,1294_oven15.mp3,oven15,audio/SBT-3-49/oven15/1294_oven15.mp3,5,13,11,10,14
SBT-3-49_oven_0221,SBT-3-49,SBT-3-49-46_0+1_0_20160528_060000.wav,2016-05-28 06:13:21-06:00,801.8,85.7203162,166.2869548,77.76923276,FALSE,11,,15,,15,15,val,1295_oven15.mp3,oven15,audio/SBT-3-49/oven15/1295_oven15.mp3,5,13,10,10,14
SBT-3-49_oven_0221,SBT-3-49,SBT-3-49-43_0+1_1_20160528_060000.wav,2016-05-28 06:13:21-06:00,801.8,85.7203162,166.2869548,49.99928402,FALSE,11,,15,,15,15,val,1296_oven15.mp3,oven15,audio/SBT-3-49/oven15/1296_oven15.mp3,5,13,10,10,14
SBT-3-49_oven_0221,SBT-3-49,SBT-3-49-3_0+1_1_20160528_060000.wav,2016-05-28 06:13:21-06:00,801.8,85.7203162,166.2869548,20.27143252,FALSE,11,,15,,15,15,val,1297_oven15.mp3,oven15,audio/SBT-3-49/oven15/1297_oven15.mp3,5,13,10,10,15
SBT-3-49_oven_0221,SBT-3-49,SBT-3-49-2_0+1_1_20160528_060000.wav,2016-05-28 06:13:21-06:00,801.8,85.7203162,166.2869548,51.26780172,FALSE,11,,15,,15,15,val,1298_oven15.mp3,oven15,audio/SBT-3-49/oven15/1298_oven15.mp3,5,13,11,10,14
SBT-3-49_oven_0221,SBT-3-49,SBT-3-49-48_0+1_0_20160528_060000.wav,2016-05-28 06:13:21-06:00,801.8,85.7203162,166.2869548,17.24676828,TRUE,11,,15,,15,15,val,1299_oven15.mp3,oven15,audio/SBT-3-49/oven15/1299_oven15.mp3,5,13,10,10,15
SBT-3-49_oven_0240,SBT-3-49,SBT-3-49-7_0+1_0_20160528_060000.wav,2016-05-28 06:14:24-06:00,864.4,88.09828975,180.5180895,90.32646691,FALSE,11,,15,,15,15,val,1300_oven15.mp3,oven15,audio/SBT-3-49/oven15/1300_oven15.mp3,5,13,10,10,14
SBT-3-49_oven_0240,SBT-3-49,SBT-3-49-1_0+1_1_20160528_060000.wav,2016-05-28 06:14:24-06:00,864.4,88.09828975,180.5180895,94.73905697,FALSE,11,,15,,15,15,val,1301_oven15.mp3,oven15,audio/SBT-3-49/oven15/1301_oven15.mp3,5,13,10,10,14
SBT-3-49_oven_0240,SBT-3-49,SBT-3-49-12_0+1_1_20160528_060000.wav,2016-05-28 06:14:24-06:00,864.4,88.09828975,180.5180895,117.0351253,FALSE,11,,15,,15,15,val,1302_oven15.mp3,oven15,audio/SBT-3-49/oven15/1302_oven15.mp3,5,13,10,10,13
SBT-3-49_oven_0240,SBT-3-49,SBT-3-49-3_0+1_1_20160528_060000.wav,2016-05-28 06:14:24-06:00,864.4,88.09828975,180.5180895,34.6152831,TRUE,11,,15,,15,15,val,1303_oven15.mp3,oven15,audio/SBT-3-49/oven15/1303_oven15.mp3,5,13,10,10,13
SBT-3-49_oven_0240,SBT-3-49,SBT-3-49-8_0+1_0_20160528_060000.wav,2016-05-28 06:14:24-06:00,864.4,88.09828975,180.5180895,71.8922531,FALSE,11,,15,,15,15,val,1304_oven15.mp3,oven15,audio/SBT-3-49/oven15/1304_oven15.mp3,5,13,10,10,14
SBT-3-49_oven_0240,SBT-3-49,SBT-3-49-2_0+1_1_20160528_060000.wav,2016-05-28 06:14:24-06:00,864.4,88.09828975,180.5180895,60.90012084,FALSE,11,,15,,15,15,val,1305_oven15.mp3,oven15,audio/SBT-3-49/oven15/1305_oven15.mp3,5,13,10,10,13
SBT-3-49_oven_0254,SBT-3-49,SBT-3-49-42_0+1_1_20160528_060000.wav,2016-05-28 06:15:15-06:00,917.2,89.47425228,249.5262135,58.29123546,FALSE,11,,14,,14,14,val,1306_oven14.mp3,oven14,audio/SBT-3-49/oven14/1306_oven14.mp3,5,12,10,10,14
SBT-3-49_oven_0254,SBT-3-49,SBT-3-49-43_0+1_1_20160528_060000.wav,2016-05-28 06:15:15-06:00,917.2,89.47425228,249.5262135,38.87596385,FALSE,11,,14,,14,14,val,1307_oven14.mp3,oven14,audio/SBT-3-49/oven14/1307_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0254,SBT-3-49,SBT-3-49-41_0+1_1_20160528_060000.wav,2016-05-28 06:15:15-06:00,917.2,89.47425228,249.5262135,92.12880615,FALSE,11,,14,,14,14,val,1308_oven14.mp3,oven14,audio/SBT-3-49/oven14/1308_oven14.mp3,5,12,11,10,13
SBT-3-49_oven_0254,SBT-3-49,SBT-3-49-36_0+1_0_20160528_060000.wav,2016-05-28 06:15:15-06:00,917.2,89.47425228,249.5262135,84.76102173,FALSE,11,,14,,14,14,val,1309_oven14.mp3,oven14,audio/SBT-3-49/oven14/1309_oven14.mp3,5,12,11,10,13
SBT-3-49_oven_0254,SBT-3-49,SBT-3-49-38_0+1_0_20160528_060000.wav,2016-05-28 06:15:15-06:00,917.2,89.47425228,249.5262135,22.20729292,TRUE,11,,14,,14,14,val,1310_oven14.mp3,oven14,audio/SBT-3-49/oven14/1310_oven14.mp3,5,12,12,10,13
SBT-3-49_oven_0254,SBT-3-49,SBT-3-49-48_0+1_0_20160528_060000.wav,2016-05-28 06:15:15-06:00,917.2,89.47425228,249.5262135,70.99898206,FALSE,11,,14,,14,14,val,1311_oven14.mp3,oven14,audio/SBT-3-49/oven14/1311_oven14.mp3,5,12,10,10,14
SBT-3-49_oven_0254,SBT-3-49,SBT-3-49-37_0+1_0_20160528_060000.wav,2016-05-28 06:15:15-06:00,917.2,89.47425228,249.5262135,50.80154889,FALSE,11,,14,,14,14,val,1312_oven14.mp3,oven14,audio/SBT-3-49/oven14/1312_oven14.mp3,5,12,11,10,13
SBT-3-49_oven_0281,SBT-3-49,SBT-3-49-34_0+1_1_20160528_060000.wav,2016-05-28 06:17:21-06:00,1043,76.82742805,236.9731755,54.74795333,FALSE,11,,14,,14,14,val,1313_oven14.mp3,oven14,audio/SBT-3-49/oven14/1313_oven14.mp3,5,12,11,10,13
SBT-3-49_oven_0281,SBT-3-49,SBT-3-49-35_0+1_1_20160528_060000.wav,2016-05-28 06:17:21-06:00,1043,76.82742805,236.9731755,79.08437944,FALSE,11,,14,,14,14,val,1314_oven14.mp3,oven14,audio/SBT-3-49/oven14/1314_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0281,SBT-3-49,SBT-3-49-33_0+1_1_20160528_060000.wav,2016-05-28 06:17:21-06:00,1043,76.82742805,236.9731755,46.65238958,FALSE,11,,14,,14,14,val,1315_oven14.mp3,oven14,audio/SBT-3-49/oven14/1315_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0281,SBT-3-49,SBT-3-49-40_0+1_0_20160528_060000.wav,2016-05-28 06:17:21-06:00,1043,76.82742805,236.9731755,67.66299349,FALSE,11,,14,,14,14,val,1316_oven14.mp3,oven14,audio/SBT-3-49/oven14/1316_oven14.mp3,5,12,10,10,14
SBT-3-49_oven_0281,SBT-3-49,SBT-3-49-38_0+1_0_20160528_060000.wav,2016-05-28 06:17:21-06:00,1043,76.82742805,236.9731755,12.40856182,TRUE,11,,14,,14,14,val,1317_oven14.mp3,oven14,audio/SBT-3-49/oven14/1317_oven14.mp3,5,12,10,10,14
SBT-3-49_oven_0326,SBT-3-49,SBT-3-49-35_0+1_1_20160528_063000.wav,2016-05-28 06:31:06-06:00,66.8,109.0202981,261.7560038,38.45772274,FALSE,11,,14,,14,14,val,1318_oven14.mp3,oven14,audio/SBT-3-49/oven14/1318_oven14.mp3,5,12,11,10,13
SBT-3-49_oven_0326,SBT-3-49,SBT-3-49-39_0+1_0_20160528_063000.wav,2016-05-28 06:31:06-06:00,66.8,109.0202981,261.7560038,23.63664823,TRUE,11,,14,,14,14,val,1319_oven14.mp3,oven14,audio/SBT-3-49/oven14/1319_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0326,SBT-3-49,SBT-3-49-30_0+1_0_20160528_063000.wav,2016-05-28 06:31:06-06:00,66.8,109.0202981,261.7560038,69.6488221,FALSE,11,,14,,14,14,val,1320_oven14.mp3,oven14,audio/SBT-3-49/oven14/1320_oven14.mp3,5,12,10,10,14
SBT-3-49_oven_0326,SBT-3-49,SBT-3-49-40_0+1_0_20160528_063000.wav,2016-05-28 06:31:06-06:00,66.8,109.0202981,261.7560038,36.47931897,FALSE,11,,14,,14,14,val,1321_oven14.mp3,oven14,audio/SBT-3-49/oven14/1321_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0326,SBT-3-49,SBT-3-49-29_0+1_0_20160528_063000.wav,2016-05-28 06:31:06-06:00,66.8,109.0202981,261.7560038,56.92654659,FALSE,11,,14,,14,14,val,1322_oven14.mp3,oven14,audio/SBT-3-49/oven14/1322_oven14.mp3,5,12,10,10,14
SBT-3-49_oven_0353,SBT-3-49,SBT-3-49-39_0+1_0_20160528_063000.wav,2016-05-28 06:37:42-06:00,463.6,109.7792528,257.1649557,19.32968493,TRUE,11,,14,,14,14,val,1323_oven14.mp3,oven14,audio/SBT-3-49/oven14/1323_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0353,SBT-3-49,SBT-3-49-43_0+1_1_20160528_063000.wav,2016-05-28 06:37:42-06:00,463.6,109.7792528,257.1649557,56.60089459,FALSE,11,,14,,14,14,val,1324_oven14.mp3,oven14,audio/SBT-3-49/oven14/1324_oven14.mp3,5,12,11,10,13
SBT-3-49_oven_0353,SBT-3-49,SBT-3-49-33_0+1_1_20160528_063000.wav,2016-05-28 06:37:42-06:00,463.6,109.7792528,257.1649557,46.11138741,FALSE,11,,14,,14,14,val,1325_oven14.mp3,oven14,audio/SBT-3-49/oven14/1325_oven14.mp3,5,12,11,10,13
SBT-3-49_oven_0353,SBT-3-49,SBT-3-49-40_0+1_0_20160528_063000.wav,2016-05-28 06:37:42-06:00,463.6,109.7792528,257.1649557,34.44968431,FALSE,11,,14,,14,14,val,1326_oven14.mp3,oven14,audio/SBT-3-49/oven14/1326_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0353,SBT-3-49,SBT-3-49-38_0+1_0_20160528_063000.wav,2016-05-28 06:37:42-06:00,463.6,109.7792528,257.1649557,43.74270952,FALSE,11,,14,,14,14,val,1327_oven14.mp3,oven14,audio/SBT-3-49/oven14/1327_oven14.mp3,5,12,11,10,13
SBT-3-49_oven_0353,SBT-3-49,SBT-3-49-45_0+1_1_20160528_063000.wav,2016-05-28 06:37:42-06:00,463.6,109.7792528,257.1649557,56.65893291,FALSE,11,,14,,14,14,val,1328_oven14.mp3,oven14,audio/SBT-3-49/oven14/1328_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0369,SBT-3-49,SBT-3-49-48_0+1_0_20160528_063000.wav,2016-05-28 06:39:36-06:00,576.8,37.80461668,186.9430531,38.06328038,FALSE,11,,15,,15,15,val,1329_oven15.mp3,oven15,audio/SBT-3-49/oven15/1329_oven15.mp3,5,13,10,10,14
SBT-3-49_oven_0369,SBT-3-49,SBT-3-49-43_0+1_1_20160528_063000.wav,2016-05-28 06:39:36-06:00,576.8,37.80461668,186.9430531,44.36824861,FALSE,11,,15,,15,15,val,1330_oven15.mp3,oven15,audio/SBT-3-49/oven15/1330_oven15.mp3,5,13,10,10,14
SBT-3-49_oven_0369,SBT-3-49,SBT-3-49-42_0+1_1_20160528_063000.wav,2016-05-28 06:39:36-06:00,576.8,37.80461668,186.9430531,29.12995327,FALSE,11,,15,,15,15,val,1331_oven15.mp3,oven15,audio/SBT-3-49/oven15/1331_oven15.mp3,5,13,10,10,13
SBT-3-49_oven_0369,SBT-3-49,SBT-3-49-47_0+1_0_20160528_063000.wav,2016-05-28 06:39:36-06:00,576.8,37.80461668,186.9430531,10.76655369,TRUE,11,,15,,15,15,val,1332_oven15.mp3,oven15,audio/SBT-3-49/oven15/1332_oven15.mp3,5,13,11,10,13
SBT-3-49_oven_0369,SBT-3-49,SBT-3-49-2_0+1_1_20160528_063000.wav,2016-05-28 06:39:36-06:00,576.8,37.80461668,186.9430531,43.69511744,FALSE,11,,15,,15,15,val,1333_oven15.mp3,oven15,audio/SBT-3-49/oven15/1333_oven15.mp3,5,13,10,10,13
SBT-3-49_oven_0407,SBT-3-49,SBT-3-49-34_0+1_1_20160528_063000.wav,2016-05-28 06:44:45-06:00,887.6,106.6797307,263.6780091,18.99142691,TRUE,11,,14,,14,14,val,1334_oven14.mp3,oven14,audio/SBT-3-49/oven14/1334_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0407,SBT-3-49,SBT-3-49-28_0+1_0_20160528_063000.wav,2016-05-28 06:44:45-06:00,887.6,106.6797307,263.6780091,63.79410471,FALSE,11,,14,,14,14,val,1335_oven14.mp3,oven14,audio/SBT-3-49/oven14/1335_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0407,SBT-3-49,SBT-3-49-39_0+1_0_20160528_063000.wav,2016-05-28 06:44:45-06:00,887.6,106.6797307,263.6780091,25.23453387,FALSE,11,,14,,14,14,val,1336_oven14.mp3,oven14,audio/SBT-3-49/oven14/1336_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0407,SBT-3-49,SBT-3-49-30_0+1_0_20160528_063000.wav,2016-05-28 06:44:45-06:00,887.6,106.6797307,263.6780091,69.24089428,FALSE,11,,14,,14,14,val,1337_oven14.mp3,oven14,audio/SBT-3-49/oven14/1337_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0407,SBT-3-49,SBT-3-49-33_0+1_1_20160528_063000.wav,2016-05-28 06:44:45-06:00,887.6,106.6797307,263.6780091,40.02311904,FALSE,11,,14,,14,14,val,1338_oven14.mp3,oven14,audio/SBT-3-49/oven14/1338_oven14.mp3,5,12,11,10,13
SBT-3-49_oven_0434,SBT-3-49,SBT-3-49-29_0+1_0_20160528_063000.wav,2016-05-28 06:52:27-06:00,1349.6,82.43519473,255.7785698,68.75378468,FALSE,11,,14,,14,14,val,1339_oven14.mp3,oven14,audio/SBT-3-49/oven14/1339_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0434,SBT-3-49,SBT-3-49-28_0+1_0_20160528_063000.wav,2016-05-28 06:52:27-06:00,1349.6,82.43519473,255.7785698,61.18316524,FALSE,11,,14,,14,14,val,1340_oven14.mp3,oven14,audio/SBT-3-49/oven14/1340_oven14.mp3,5,12,11,10,13
SBT-3-49_oven_0434,SBT-3-49,SBT-3-49-34_0+1_1_20160528_063000.wav,2016-05-28 06:52:27-06:00,1349.6,82.43519473,255.7785698,36.40915556,FALSE,11,,14,,14,14,val,1341_oven14.mp3,oven14,audio/SBT-3-49/oven14/1341_oven14.mp3,5,12,10,10,14
SBT-3-49_oven_0434,SBT-3-49,SBT-3-49-35_0+1_1_20160528_063000.wav,2016-05-28 06:52:27-06:00,1349.6,82.43519473,255.7785698,64.15324188,FALSE,11,,14,,14,14,val,1342_oven14.mp3,oven14,audio/SBT-3-49/oven14/1342_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0434,SBT-3-49,SBT-3-49-33_0+1_1_20160528_063000.wav,2016-05-28 06:52:27-06:00,1349.6,82.43519473,255.7785698,29.54768047,TRUE,11,,14,,14,14,val,1343_oven14.mp3,oven14,audio/SBT-3-49/oven14/1343_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0472,SBT-3-49,SBT-3-49-38_0+1_0_20160528_063000.wav,2016-05-28 06:56:24-06:00,1586.2,74.61730644,253.0359948,10.37057859,TRUE,11,,14,,14,14,val,1344_oven14.mp3,oven14,audio/SBT-3-49/oven14/1344_oven14.mp3,5,12,10,10,14
SBT-3-49_oven_0472,SBT-3-49,SBT-3-49-43_0+1_1_20160528_063000.wav,2016-05-28 06:56:24-06:00,1586.2,74.61730644,253.0359948,38.56794211,FALSE,11,,14,,14,14,val,1345_oven14.mp3,oven14,audio/SBT-3-49/oven14/1345_oven14.mp3,5,12,10,10,14
SBT-3-49_oven_0472,SBT-3-49,SBT-3-49-39_0+1_0_20160528_063000.wav,2016-05-28 06:56:24-06:00,1586.2,74.61730644,253.0359948,33.36893645,FALSE,11,,14,,14,14,val,1346_oven14.mp3,oven14,audio/SBT-3-49/oven14/1346_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0472,SBT-3-49,SBT-3-49-32_0+1_1_20160528_063000.wav,2016-05-28 06:56:24-06:00,1586.2,74.61730644,253.0359948,45.62162436,FALSE,11,,14,,14,14,val,1347_oven14.mp3,oven14,audio/SBT-3-49/oven14/1347_oven14.mp3,5,12,11,10,14
SBT-3-49_oven_0472,SBT-3-49,SBT-3-49-34_0+1_1_20160528_063000.wav,2016-05-28 06:56:24-06:00,1586.2,74.61730644,253.0359948,43.88157755,FALSE,11,,14,,14,14,val,1348_oven14.mp3,oven14,audio/SBT-3-49/oven14/1348_oven14.mp3,5,12,11,10,14
SBT-3-49_oven_0472,SBT-3-49,SBT-3-49-42_0+1_1_20160528_063000.wav,2016-05-28 06:56:24-06:00,1586.2,74.61730644,253.0359948,49.5539573,FALSE,11,,14,,14,14,val,1349_oven14.mp3,oven14,audio/SBT-3-49/oven14/1349_oven14.mp3,5,12,11,10,13
SBT-3-49_oven_0472,SBT-3-49,SBT-3-49-33_0+1_1_20160528_063000.wav,2016-05-28 06:56:24-06:00,1586.2,74.61730644,253.0359948,30.44895933,FALSE,11,,14,,14,14,val,1350_oven14.mp3,oven14,audio/SBT-3-49/oven14/1350_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0472,SBT-3-49,SBT-3-49-44_0+1_1_20160528_063000.wav,2016-05-28 06:56:24-06:00,1586.2,74.61730644,253.0359948,49.60716459,FALSE,11,,14,,14,14,val,1351_oven14.mp3,oven14,audio/SBT-3-49/oven14/1351_oven14.mp3,5,12,11,10,14
SBT-3-49_oven_0472,SBT-3-49,SBT-3-49-37_0+1_0_20160528_063000.wav,2016-05-28 06:56:24-06:00,1586.2,74.61730644,253.0359948,37.45633257,FALSE,11,,14,,14,14,val,1352_oven14.mp3,oven14,audio/SBT-3-49/oven14/1352_oven14.mp3,5,12,10,10,14
SBT-3-49_oven_0506,SBT-3-49,SBT-3-49-43_0+1_1_20160528_070000.wav,2016-05-28 07:05:48-06:00,349.4,28.01140667,180.0657658,56.31887598,FALSE,11,,15,,15,15,val,1353_oven15.mp3,oven15,audio/SBT-3-49/oven15/1353_oven15.mp3,5,13,10,10,13
SBT-3-49_oven_0506,SBT-3-49,SBT-3-49-42_0+1_1_20160528_070000.wav,2016-05-28 07:05:48-06:00,349.4,28.01140667,180.0657658,38.33389412,FALSE,11,,15,,15,15,val,1354_oven15.mp3,oven15,audio/SBT-3-49/oven15/1354_oven15.mp3,5,13,10,10,13
SBT-3-49_oven_0506,SBT-3-49,SBT-3-49-49_0+1_0_20160528_070000.wav,2016-05-28 07:05:48-06:00,349.4,28.01140667,180.0657658,83.77695808,FALSE,11,,15,,15,15,val,1355_oven15.mp3,oven15,audio/SBT-3-49/oven15/1355_oven15.mp3,5,13,11,10,13
SBT-3-49_oven_0506,SBT-3-49,SBT-3-49-47_0+1_0_20160528_070000.wav,2016-05-28 07:05:48-06:00,349.4,28.01140667,180.0657658,12.64955496,TRUE,11,,15,,15,15,val,1356_oven15.mp3,oven15,audio/SBT-3-49/oven15/1356_oven15.mp3,5,13,10,10,13
SBT-3-49_oven_0506,SBT-3-49,SBT-3-49-48_0+1_0_20160528_070000.wav,2016-05-28 07:05:48-06:00,349.4,28.01140667,180.0657658,47.21278644,FALSE,11,,15,,15,15,val,1357_oven15.mp3,oven15,audio/SBT-3-49/oven15/1357_oven15.mp3,5,13,11,10,14
SBT-3-49_oven_0544,SBT-3-49,SBT-3-49-38_0+1_0_20160528_070000.wav,2016-05-28 07:12:30-06:00,752.4,67.83036687,250.4111313,5.072830668,TRUE,11,,14,,14,14,val,1358_oven14.mp3,oven14,audio/SBT-3-49/oven14/1358_oven14.mp3,5,12,10,10,13
SBT-3-49_oven_0544,SBT-3-49,SBT-3-49-43_0+1_1_20160528_070000.wav,2016-05-28 07:12:30-06:00,752.4,67.83036687,250.4111313,36.19835326,FALSE,11,,14,,14,14,val,1359_oven14.mp3,oven14,audio/SBT-3-49/oven14/1359_oven14.mp3,5,12,10,10,13
